"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Hardware","Keywords","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Version","Target Milestone","Tags","URL"
54385,"Apache httpd-2","mod_ssl","bugs","NEW","---","SSL configuration independent from virtual hosts, automatic certificate selection.","2013-01-08 10:02:00",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-01-08 09:57:23","Linux","P2","mail","Joachim Breitner","enhancement","2.5-HEAD","---",,
54388,"Apache httpd-2","mod_lua","bugs","RESOLVED","FIXED","Typo in a comment in lua_dbd.c","2013-01-08 13:07:22",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-01-08 13:01:57","Linux","P2","petterb","Petter Berntsen","trivial","2.5-HEAD","---",,
54401,"Apache httpd-2","mod_proxy","bugs","NEW","---","Suggest to make ProxyPassReverseCookieDomain accept balancer as argument","2013-01-14 11:11:55",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-01-10 09:03:28","Linux","P2","althial",,"normal","2.4.3","---",,
54415,"Apache httpd-2","Core","bugs","NEW","---","Please tell the root cause of mutex and scoreboard generation failure!","2014-08-10 06:30:51",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",8,"2013-01-14 09:16:30","Linux","P2","jackie.qq.zhang","Jackie Zhang","enhancement","2.4.3","---",,
54416,"Apache httpd-2","mod_proxy_ajp","bugs","RESOLVED","FIXED","Missing support for MKCALENDAR method","2013-03-03 16:43:19",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk, PatchAvailable",12,"2013-01-14 12:11:01","All","P2","thorben.betten","th0rb3n","normal","2.4.3","---",,
54419,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Case sensitive option in ""ErrorDocument""","2013-06-07 11:57:03",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",4,"2013-01-15 05:09:48","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54420,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","Case sensitive option in ""ProxyHTMLFixups""","2013-06-07 11:56:29",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",3,"2013-01-15 07:36:18","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54430,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","Unable to start the Apache 2.4.3 windows service.","2013-01-16 12:48:19",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-01-16 10:03:52","All","P2","nyokus",,"blocker","2.4.3","---",,
54431,"Apache httpd-2","All","bugs","NEEDINFO","---","Unable to start the Apache 2.4.3 windows service.","2014-01-20 00:39:15",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-01-16 10:07:51","All","P2","nyokus",,"blocker","2.4.3","---",,
54432,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","Apache server and mod_jk in 64 bit REHL","2013-01-16 12:49:32",,"Apache HTTPD Bugs Mailing List","Other",,2,"2013-01-16 11:14:36","Linux","P2","shashi.kumar280","Shashi","blocker","2.2.23","---",,
54435,"Apache httpd-2","mod_proxy_http","bugs","RESOLVED","FIXED","LimitRequestBody ignores special value 0 - unlimited in mod_proxy_http","2013-02-06 19:33:51",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk, PatchAvailable",4,"2013-01-16 14:30:29","Linux","P2","pavel","Pavel Mateja","regression","2.4.3","---",,
54452,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","Build Failure of mod_ssl.c using apxs","2013-01-20 15:31:51",,"Apache HTTPD Bugs Mailing List","PC",,5,"2013-01-19 23:23:49","Linux","P2","shashi.kumar280","Shashi","blocker","2.2.23","---",,
54454,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Reverse proxy issue","2013-01-21 21:19:53",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-01-21 11:38:25","Windows XP","P2","mahesh.nrm","Mahesh N R","normal","2.0.64","---",,
54462,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","Case sensitive option in ""CacheDisable""","2013-06-07 11:56:04",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",6,"2013-01-22 06:21:59","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54463,"Apache httpd-2","mod_auth","bugs","RESOLVED","FIXED","Case sensitive option in mod_auth","2013-05-31 07:00:30",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk, PatchAvailable",4,"2013-01-22 06:47:14","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54474,"Apache httpd-2","mod_proxy_connect","bugs","RESOLVED","FIXED","mod_proxy_connect keeps open connection to client","2013-03-03 16:48:13",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",7,"2013-01-23 14:01:08","Linux","P2","pavel","Pavel Mateja","regression","2.4.3","---",,
54498,"Apache httpd-2","All","bugs","NEW","---","apache crash on any cgi request with certain http accept header","2013-02-15 12:54:33",,"Apache HTTPD Bugs Mailing List","PC",,6,"2013-01-28 22:23:00","Windows XP","P2","franktraffic","Frank","normal","2.5-HEAD","---",,
54502,"Apache httpd-2","mpm_prefork","bugs","NEW","---","Apache deadlock on epoll_ctl error (1000 process limit)","2013-01-30 22:37:17",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-01-29 10:47:03","Linux","P2","etienne.champetier","Etienne CHAMPETIER","normal","2.2.15","---",,
54510,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","Regression to bug 45107 - SSL userId attribute reverted back to incorrect x500UniqueIdentifier","2013-03-06 10:36:42",,"Apache HTTPD Bugs Mailing List","All",,4,"2013-01-31 17:15:02","All","P2","dopey","Andy Wang","normal","2.2.23","---",,
54512,"Apache httpd-2","All","bugs","NEEDINFO","---","Apache hung","2014-01-20 00:37:20",,"Apache HTTPD Bugs Mailing List","Other",,7,"2013-01-31 20:24:51","AIX","P2","giri_marni","DellTeam","critical","2.2.16","---",,
54515,"Apache httpd-2","Other Modules","bugs","RESOLVED","INVALID","httpd 2.4 .htaccess and auto_prepend_file","2013-02-08 22:40:04",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-02-01 03:45:50","All","P2","mleonard","Mike","normal","2.4.3","---",,
54517,"Apache httpd-2","mod_proxy_balancer","bugs","NEW","---","proxy balancer: timeout or partial failure of backend worker does not result in error state (with patch)","2013-02-01 19:44:34",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",3,"2013-02-01 15:47:24","Linux","P2","bpkroth",,"normal","2.2.23","---",,
54518,"Apache httpd-2","mod_rewrite","bugs","NEW","---","mod_rewrite not adding Vary header","2013-02-04 20:37:00",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-02-01 22:09:12","Linux","P2","daniel.lescohier","Daniel Lescohier","normal","2.4.3","---",,
54519,"Apache httpd-2","Core","bugs","NEW","---","httpd already running","2013-02-17 21:58:54",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-02-02 09:09:20","Linux","P2","edwardquick","Edward Quick","normal","2.4.3","---",,
54520,"Apache httpd-2","Platform","bugs","RESOLVED","WONTFIX","Apache Console  -k failure to read PID for Running Apache, instead looking for default service name with out -n specified","2013-05-14 20:00:19",,"Apache HTTPD Bugs Mailing List","PC",,24,"2013-02-02 14:20:09","All","P2","stevenmartin99","steven martin","regression","2.4.2","---",,
54526,"Apache httpd-2","mod_proxy_http","bugs","NEW","---","mod_proxy_http ignores request abortion","2014-02-18 13:48:40",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-02-05 14:37:31","Linux","P2","pavel","Pavel Mateja","normal","2.4.3","---",,
54543,"Apache httpd-2","mod_rewrite","bugs","NEW","---","Compile regex only when need","2013-02-13 09:50:09",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",2,"2013-02-10 17:20:33","All","P2","david","David Saez","enhancement","2.4.3","---",,
54546,"Apache httpd-2","Core","bugs","NEW","---","httpd crashes on first HUP after change Listen directory in config","2013-02-11 09:56:08",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-02-11 09:42:19","Linux","P2","ikonta",,"normal","2.5-HEAD","---",,
54548,"Apache httpd-2","mod_include","bugs","RESOLVED","FIXED","<!--#elif expr=... --> always reports 'Invalid expression' error","2013-02-26 12:27:00",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-02-11 14:55:29","Linux","P2","home+apache","Vsevolod Volkov","normal","2.4.3","---",,
54549,"Apache httpd-2","mod_mime","bugs","NEW","---","mod_mime AddEncoding and mod_negotiation fix_encoding() fixup hook","2013-02-11 19:51:16",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-02-11 19:51:16","Linux","P2","daniel.lescohier","Daniel Lescohier","normal","2.4.3","---",,
54556,"Apache httpd-2","mod_rewrite","bugs","NEW","---","New flag to add default rule in rule chain","2013-02-13 12:18:34",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",2,"2013-02-13 12:16:47","All","P2","david","David Saez","enhancement","2.4.3","---",,
54560,"Apache httpd-2","Runtime Config","bugs","NEW","---","Potential segfault on return from ap_server_root_relative","2013-02-27 07:18:22",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-02-13 21:11:45","Linux","P2","mike.rumph","Mike Rumph","normal","2.4.1","---",,
54563,"Apache httpd-2","mod_dav","bugs","NEW","---","mod_webdav ignores quota","2013-02-15 10:32:27",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-02-15 10:32:27","Linux","P2","waldemar.brodkorb",,"major","2.2.16","---",,
54569,"Apache httpd-2","mod_alias","bugs","RESOLVED","INVALID","AliasMatch will never match on the letters aut","2013-07-10 22:54:17",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-02-16 05:29:50","All","P2","apache",,"normal","2.4.3","---",,
54574,"Apache httpd-2","mod_proxy_ajp","bugs","RESOLVED","INVALID",36495,"2013-02-18 12:38:50",,"Apache HTTPD Bugs Mailing List","All",,1,"2013-02-18 03:37:59","Linux","P2","s.oogami",,"normal","2.0-HEAD","---",,
54577,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","The limit of ""ThreadLimit"" is not correct for the mpm_event module","2013-02-21 11:32:36",,"HTTP Server Documentation List","PC",,2,"2013-02-18 22:25:25","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54578,"Apache httpd-2","Core","bugs","NEW","---","Bad docs or unchecked code for ""LimitRequestFields""?","2014-02-13 09:35:05",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-02-18 22:36:57","Linux","P2","tixu","Tianyin Xu","normal","2.4.3","---",,
54580,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Redirect error with FQDN and directory separation","2014-06-30 00:17:13",,"Apache HTTPD Bugs Mailing List","PC",,31,"2013-02-19 00:03:17","Linux","P2","continuumslipgate",,"normal","2.2.23","---",,
54587,"Apache httpd-2","mod_ldap","bugs","RESOLVED","FIXED","LDAPConnectionPoolTimeout does not work in all cases","2015-09-04 19:53:49",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk",21,"2013-02-19 22:31:13","All","P2","sf","Stefan Fritsch","normal","2.5-HEAD","---",,
54592,"Apache httpd-2","Build","bugs","RESOLVED","WONTFIX","Apache2 service not found or service cannot be created inWindows 7","2014-01-20 00:24:01",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-02-20 18:03:17","All","P2","fredc2k9","FredC","critical","2.0.64","---",,
54594,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Apache httpd 2.2 vulnerabilities list - date typo","2013-02-21 11:13:42",,"HTTP Server Documentation List","PC",,2,"2013-02-21 11:06:32","All","P2","dummy",,"normal","2.2-HEAD","---",,
54597,"Apache httpd-2","mod_fcgid","bugs","CLOSED","FIXED","Log pollution graceful kill fail, sending SIGKILL","2014-06-21 17:40:47",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",6,"2013-02-22 13:24:51","All","P2","JBlond","Mario","trivial","2.5-HEAD","---",,
54605,"Apache httpd-2","mod_negotiation","bugs","NEW","---","mod_negotiation should cache the info it generates for a request instead of computing it every time","2013-02-24 23:46:53",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-02-24 23:46:53","Linux","P2","i.galic","Igor Galić","enhancement","2.5-HEAD","---",,
54608,"Apache httpd-2","mod_session_dbd","bugs","NEW","---","Support an option to allow page caching when using DB Sessions","2013-10-13 13:59:32",,"Apache HTTPD Bugs Mailing List","All",,3,"2013-02-25 18:51:13","All","P2","chris","Chris","enhancement","2.4-HEAD","---",,
54610,"Apache httpd-2","mod_dav","bugs","RESOLVED","FIXED","COPY doesn't respect If/If-Modified/etc","2013-10-03 05:38:18",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",6,"2013-02-26 04:09:30","Mac OS X 10.4","P2","tjw","Timothy Wood","normal","2.4.3","---",,
54611,"Apache httpd-2","mod_dav","bugs","RESOLVED","FIXED","Location header for dav_created not URI encoded","2015-03-10 06:13:36",,"Apache HTTPD Bugs Mailing List","PC",,8,"2013-02-26 04:10:43","Mac OS X 10.4","P2","tjw","Timothy Wood","normal","2.4.3","---",,
54613,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","httpd assumes apr with APR_HAS_THREADS true","2015-03-03 18:09:30",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",4,"2013-02-27 14:40:20","FreeBSD","P2","Conor","Conor McCarthy","normal","2.4.4","---",,
54614,"Apache httpd-2","mod_cache_disk / mod_disk_cache","bugs","RESOLVED","INVALID","How to configure vhost to cache dynamic image","2013-02-27 16:26:25",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-02-27 16:14:30","Linux","P2","francois.falconet","Falconet","normal","2.2.0","---",,
54616,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","ProxyPassMatch not allowed in <Directory> </Directory>","2013-05-21 00:57:28",,"Apache HTTPD Bugs Mailing List","PC",,13,"2013-02-27 23:11:10","Linux","P2","phpfpm1",,"normal","2.4.4","---",,
54617,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Build: wrong order of ""-I"" params, system installed headers shadow our own","2014-03-27 21:25:38",,"Apache HTTPD Bugs Mailing List","Sun",,7,"2013-02-28 01:17:48","Solaris","P4","dclarke","Dennis Clarke","trivial","2.4.4","---",,
54622,"Apache httpd-2","mod_auth_digest","bugs","NEW","---","shared memory cleanup","2013-05-05 19:04:06",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",1,"2013-02-28 14:33:14","Linux","P2","tm","Teodor Milkov","normal","2.4.3","---",,
54626,"Apache httpd-2","mod_authnz_ldap","bugs","NEW","---","mod_authnz_ldap through util_ldap.c does not support ldaps on the microsoft ldap sdk","2015-09-10 19:32:19",,"Apache HTTPD Bugs Mailing List","PC",,9,"2013-03-01 14:42:47","All","P2","eirik.lygre","Eirik Lygre","normal","2.4.4","---",,
54633,"Apache httpd-2","Core","bugs","NEW","---","Invalid % encoding not rejected","2013-03-04 13:47:39",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-03-04 13:47:39","Linux","P2","skh2","Steve","normal","2.2.22","---",,
54637,"Apache httpd-2","mod_auth_digest","bugs","NEW","---","Digest: secret not used","2013-06-12 19:34:52",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-03-05 08:30:53","Linux","P2","nicolas.daniels",,"normal","2.4.4","---",,
54640,"Apache httpd-2","mod_proxy_balancer","bugs","NEW","---","Slow transaction on a balance member is holding subsequent requests","2013-03-05 14:41:52",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-03-05 14:41:52","Linux","P2","federico.mennite","Federico Mennite","normal","2.2.24","---",,
54644,"Apache httpd-2","mod_proxy","bugs","RESOLVED","INVALID","mod_proxy не перенаправляет запросы","2013-03-11 14:31:14",,"Apache HTTPD Bugs Mailing List","PC",,6,"2013-03-06 11:26:36","Linux","P2","webmoney.fox","Serj345","normal","2.5-HEAD","---",,
54649,"Apache httpd-2","Core","bugs","NEW","---","Incorrect PIDFILE prevent httpd restart","2013-03-06 21:54:19",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-03-06 21:54:19","Linux","P2","louisbenoit","Louis Benoit","normal","2.2.23","---",,
54650,"Apache httpd-2","All","bugs","RESOLVED","INVALID","httpd-2.2.21 Program received signal SIGPIPE, Broken pipe.","2014-06-19 21:38:05",,"Apache HTTPD Bugs Mailing List","All",,5,"2013-03-07 00:50:16","Linux","P2","lesson_one","lesson_one","normal","2.2.21","---",,
54651,"Apache httpd-2","mod_remoteip","bugs","RESOLVED","FIXED","mod_remoteip ends up trusting IPs that it doesn't check","2014-02-17 16:55:00",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk, PatchAvailable",5,"2013-03-07 01:25:50","Linux","P2","eugenel","EugeneL","normal","2.5-HEAD","---",,
54652,"Apache httpd-2","All","bugs","RESOLVED","INVALID","No Winsows version available Apache 2.4.4","2013-03-07 15:56:37",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-03-07 01:56:34","All","P2","amol_nawandar","Amol Nawandar","major","2.4.4","---",,
54653,"Apache httpd-2","Documentation","docs","NEW","---","Suggestion to add https example for forward proxy","2013-03-08 11:02:29",,"HTTP Server Documentation List","PC",,2,"2013-03-08 10:57:17","Windows XP","P2","standby24x7","Masanari Iida","minor","2.5-HEAD","---",,
54655,"Apache httpd-2","mod_log_config","bugs","RESOLVED","INVALID","Problem to perform balancing applications","2013-03-08 16:20:44",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-03-08 15:02:31","Linux","P2","dacalle","Darwin Calle","critical","2.2.0","---",,
54656,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","SNI and SSLProxyCheckPeerCN based on ""connection"" instead of ""request"" hostname","2016-03-16 21:37:14",,"Apache HTTPD Bugs Mailing List","All",,6,"2013-03-09 01:07:51","Linux","P2","eugenel","EugeneL","major","2.4.3","---",,
54657,"Apache httpd-2","mod_proxy","bugs","NEW","---","DNS lookup failure for load balancer member does not stop affected member from receiving and failing requests","2016-01-14 16:17:37",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-03-09 08:07:04","Linux","P2","domainspam","mike","normal","2.4.4","---",,
54661,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","[PATCH] Fix typo in ssl_util_stapling.c","2013-03-10 18:06:42",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",2,"2013-03-10 13:19:10","Linux","P2","bkerensa","Benjamin Kerensa","normal","2.5-HEAD","---",,
54683,"Apache httpd-2","Core","bugs","NEW","---","Ignor directive ErrorDocument with null byte","2013-03-13 06:06:36",,"Apache HTTPD Bugs Mailing List","All",,2,"2013-03-13 06:04:12","All","P2","sonnriver","undefined42","minor","2.2.2","---",,
54687,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","mod_rewrite's REQUEST_FILENAME is truncated; stops at first non-existing element","2013-03-13 18:17:02",,"HTTP Server Documentation List","PC",,6,"2013-03-13 14:23:08","All","P2","ralph-apachebugzilla","Ralph Corderoy","normal","2.5-HEAD","---",,
54698,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","Segmentation Fault with SSLProxyMachineCertificateFile","2013-09-25 13:14:06",,"Apache HTTPD Bugs Mailing List","All",,24,"2013-03-14 18:08:46","All","P2","alain",,"normal","2.2.24","---",,
54699,"Apache httpd-2","All","bugs","REOPENED","---","[feature request] cli webaccess tester","2013-03-16 11:32:27",,"Apache HTTPD Bugs Mailing List","PC",,7,"2013-03-15 02:16:48","Linux","P2","spamik",,"enhancement","2.5-HEAD","---",,
54701,"Apache httpd-2","All","bugs","NEW","---","Apache 2.4.3 Migration Issue Not loading the pages , Rendering Issue","2015-10-23 16:19:32",,"Apache HTTPD Bugs Mailing List","Other",,1,"2013-03-15 06:01:34","Linux","P2","saravana.raman","Saravana Babu","critical","2.4.6","---",,
54704,"Apache httpd-2","All","bugs","NEW","---","Web Services stalling on it's own","2013-03-15 17:43:33",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-03-15 15:59:01","All","P2","pretee","Ed Prete","normal","2.2.0","---",,
54706,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","mod_cache stores and serves the headers specified in Cache-Control: no-cache= or private=","2013-05-28 20:37:14",,"Apache HTTPD Bugs Mailing List","All",,11,"2013-03-15 17:31:38","All","P2","ylavic.dev","Yann Ylavic","normal","2.5-HEAD","---",,
54719,"Apache httpd-2","Core","bugs","NEW","---","httpd should check for and eventually create pid file directory","2013-06-18 14:57:21",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",3,"2013-03-18 12:53:06","All","P2","petr.sumbera","Petr Sumbera","normal","2.2.24","---",,
54733,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","0 bytes file, assumed that it does not exists","2013-03-20 22:08:21",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-03-20 17:47:27","Linux","P2","omar.php","Omar A. Shaban","normal","2.2.22","---",,
54735,"Apache httpd-2","support","bugs","RESOLVED","FIXED","htpasswd creates wrong passfile","2014-02-17 15:18:36",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",16,"2013-03-20 20:24:51","Linux","P2","darklight2k2","Marco","normal","2.4.4","---",,
54739,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","Failing to build windows in visual studio 10 - server\main.c(17): fatal error C1083: Cannot open include file: 'apr.h': No such file or directory","2013-11-28 18:33:12",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-03-21 16:27:40","All","P2","georgepfoster","George Foster","normal","2.4.4","---",,
54752,"Apache httpd-2","mod_ssl","bugs","NEW","---","mod_ssl should not use uninitialized memory as random seed","2013-04-05 03:02:00",,"Apache HTTPD Bugs Mailing List","All",,2,"2013-03-25 22:01:46","All","P2","sf","Stefan Fritsch","normal","2.5-HEAD","---",,
54782,"Apache httpd-2","All","bugs","NEW","---","Memory Corruption errors - mpm_worker mod_perl","2014-02-21 20:39:31",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-04-02 08:12:39","Linux","P2","hermand","David","normal","2.2.15","---",,
54785,"Apache httpd-2","Core","bugs","NEW","---","Random crash when httpd server is stopped","2013-04-02 12:51:30",,"Apache HTTPD Bugs Mailing List","Other",,2,"2013-04-02 12:48:51","Linux","P2","gabriel",,"normal","2.4.4","---",,
54793,"Apache httpd-2","mod_dav","bugs","NEW","---","Socket timeout handler can delete uploaded files PUT upload","2013-05-02 09:41:09",,"Apache HTTPD Bugs Mailing List","PC",,3,"2013-04-03 06:30:50","Linux","P2","kenneth","Kenkendk","normal","2.5-HEAD","---",,
54794,"Apache httpd-2","Core","bugs","NEW","---","mod_wsgi|fcgid and subversion >= 1.7 issues","2013-04-03 18:34:45",,"Apache HTTPD Bugs Mailing List","PC",,5,"2013-04-03 12:02:16","FreeBSD","P2","ktk","Adrian Gschwend","regression","2.2.24","---",,
54795,"Apache httpd-2","Build","bugs","NEW","---","'apxs -g -n' should be self-referring","2016-01-27 22:50:29",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-03 12:44:55","FreeBSD","P2","danielsh","Daniel Shahaf","normal","2.4.4","---",,
54796,"Apache httpd-2","mod_log_config","bugs","NEEDINFO","---","CustomLog should be able to use syslog as ErrorLog does","2015-04-01 14:47:03",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",7,"2013-04-03 13:13:01","All","P2","petr.sumbera","Petr Sumbera","enhancement","2.5-HEAD","---",,
54804,"Apache httpd-2","mod_fcgid","bugs","NEW","---","mod_fcgid sends a Continue 100 response automatically, instead of allowing the script to make the decision","2013-04-05 11:29:29",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-04-05 11:29:29","Windows XP","P2","colinpauladams","Colin Adams","normal","2.4.4","---",,
54813,"Apache httpd-2","Documentation","docs","NEW","---","documnt the Require args used by authz_dbm including migration doc","2013-04-08 10:55:41",,"HTTP Server Documentation List","PC",,1,"2013-04-08 10:55:41","Linux","P2","covener","Eric Covener","normal","2.4.4","---",,
54816,"Apache httpd-2","Core","bugs","NEEDINFO","---","AH00566: request failed: invalid characters in URI","2013-04-08 21:28:09",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-08 19:46:24","All","P2","siddhubp","Sid","normal","2.4.3","---",,
54817,"Apache httpd-2","Build","bugs","NEW","---","if prefix and sysconfdir are the same then http.conf not found","2013-04-09 07:33:40",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-04-09 07:33:40","Linux","P2","rhavenn","rhavenn","normal","2.4.4","---",,
54820,"Apache httpd-2","mod_rewrite","bugs","NEEDINFO","---","REwriterule stops working","2014-01-20 00:13:38",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-09 20:40:26","All","P2","paul.dobbs","Paul","critical","2.4.4","---",,
54824,"Apache httpd-2","support","bugs","NEW","---","Spec file is missing libuuid-devel requirement","2013-04-10 09:35:46",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-10 09:33:39","Mac OS X 10.4","P2","a.vermeer","Arnoud Vermeer","normal","2.4.4","---",,
54827,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","2.2.24 new SSL dummy connection handling causes very long restart (including graceful restart)","2013-04-15 11:46:51",,"Apache HTTPD Bugs Mailing List","PC",,2,"2013-04-10 18:44:07","Linux","P2","arekm","Arkadiusz Miskiewicz","major","2.2.24","---",,
54828,"Apache httpd-2","mod_log_config","bugs","RESOLVED","FIXED","Segfault in get_request_end_time() after a failed request","2013-04-30 14:10:46",,"Apache HTTPD Bugs Mailing List","Macintosh","FixedInTrunk, PatchAvailable",5,"2013-04-11 00:12:30","All","P2","wiml","Wim Lewis","major","2.4.4","---",,
54830,"Apache httpd-2","mod_ssl","bugs","NEW","---","Make SSLPProxyMachineCertificateFile configurable per location","2013-04-11 12:56:03",,"Apache HTTPD Bugs Mailing List","PC",,1,"2013-04-11 12:56:03","Linux","P2","peter.hans.nilsson","Peter","enhancement","2.4.4","---",,
54842,"Apache httpd-2","All","bugs","RESOLVED","WONTFIX","Must allow php to detect client connection abortion without trying to send output","2013-04-14 01:19:24",,"Apache HTTPD Bugs Mailing List","PC",,4,"2013-04-13 22:22:40","Linux","P2","matteosistisette",,"major","2.2.16","---",,
54848,"Apache httpd-2","mod_status","bugs","NEW","---","Client field too short for IPv6 addresses","2013-09-03 05:06:11",,"Apache HTTPD Bugs Mailing List","PC","FixedInTrunk",2,"2013-04-15 20:57:59","Linux","P2","berni","Bernhard Schmidt","normal","2.4.4","---",,
54852,"Apache httpd-2","mpm_prefork","bugs","RESOLVED","FIXED","graceful restart takes very long time sometimes","2013-11-15 18:39:37",,"Apache HTTPD Bugs Mailing List","PC",,6,"2013-04-16 08:52:07","Linux","P2","arekm","Arkadiusz Miskiewicz","major","2.4.4","---",,
54856,"Apache httpd-2","Platform","bugs","NEEDINFO","---","NSCreateObjectFileImageFromFile","2013-04-23 20:21:22",,"Apache HTTPD Bugs Mailing List","Macintosh",,2,"2013-04-17 07:43:41","Mac OS X 10.4","P2","dailylama",,"enhancement","2.5-HEAD","---",,
54857,"Apache httpd-2","mod_include","bugs","RESOLVED","INVALID","format warning","2013-05-19 08:20:05",,"Apache HTTPD Bugs Mailing List","Macintosh",,2,"2013-04-17 07:49:23","Mac OS X 10.4","P2","dailylama",,"enhancement","2.5-HEAD","---",,
54858,"Apache httpd-2","Build","bugs","NEW","---","ld duplicate","2014-03-18 16:23:38",,"Apache HTTPD Bugs Mailing List","Macintosh",,2,"2013-04-17 08:24:01","Mac OS X 10.4","P2","dailylama",,"normal","2.5-HEAD","---",,
