"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","Severity","Reporter","URL","Version","Keywords"
48586,"Apache httpd-2","All","bugs","CLOSED","INVALID","About cannot display the webpage","2010-01-21 07:17:11","P2","normal","ppan",,"2.5-HEAD",
48591,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","apache 2.0 2.1 2.2 post multipart/form-data bug","2010-01-22 09:10:47","P1","critical","kilesa",,"2.0.63",
48592,"Apache httpd-2","mpm_worker","bugs","RESOLVED","INVALID","parsing GET requests fails to work if entire request sent as 1 write() and sending entire URI","2010-01-22 03:40:41","P2","normal","kcarmich",,"2.2.3",
48594,"Apache httpd-2","support","bugs","RESOLVED","FIXED","Inaccurate requests per second in html output of apachebench","2012-02-26 17:01:52","P2","normal","ray+apache",,"2.5-HEAD","FixedInTrunk"
48595,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","bug for METHOD='post' ENCTYPE='multipart/form-data'","2010-01-21 18:58:13","P1","critical","kilesa",,"2.5-HEAD",
48602,"Apache httpd-2","mod_ldap","bugs","NEW","---","use asynch ldap_compare so LDAPTimeout applies","2010-01-23 09:10:55","P2","enhancement","covener",,"2.5-HEAD",
48606,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","mod_proxy segmentation fault under high load","2010-01-29 02:00:57","P2","critical","asm",,"2.2.9",
48623,"Apache httpd-2","mod_authz_ldap","bugs","NEW","---","AuthLDAPURL syntax is not RFC-compliant, prevents common failover scenarios","2010-12-28 16:18:39","P2","major","medievalist",,"2.2.3",
48624,"Apache httpd-2","All","bugs","RESOLVED","INVALID","No file appears with an CIFS mount an a NAS","2010-01-26 10:00:18","P2","major","t.pavic",,"2.2.11",
48626,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","DUPLICATE","Uploaded files are broken","2010-01-26 13:46:30","P2","critical","eric",,"2.5-HEAD",
48632,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Misleading explanation of suexec","2010-10-30 14:00:37","P2","enhancement","jamestanit",,"2.0.39",
48638,"Apache httpd-2","All","bugs","RESOLVED","INVALID","DTLS in Apache Server 2.2.6","2010-01-28 23:12:34","P2","major","sasha.matison",,"2.2.6",
48639,"Apache httpd-2","Core","bugs","NEW","---","Add htcacheclean as a core monitored process","2010-01-29 10:20:01","P2","enhancement","wrowe",,"2.5-HEAD",
48642,"Apache httpd-2","mod_ldap","bugs","RESOLVED","WONTFIX","LDAP_OPT_X_TLS_CACERTFILE","2012-07-04 17:43:58","P3","normal","alcol",,"2.0.63",
48646,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","Rewrite in .htaccess generating problem","2010-12-04 07:18:10","P2","major","svoboda",,"2.2.9",
48651,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","Permission denied: mod_fcgid: apr_global_mutex_child_init error","2010-02-01 07:57:44","P2","critical","pservit",,"2.0.63",
48652,"Apache httpd-2","mod_auth","bugs","NEW","---","""AuthType form"" fails if a password contains  '&' sign","2010-07-04 23:34:31","P2","major","mike.fursov",,"2.5-HEAD",
48656,"Apache httpd-2","mod_proxy_http","bugs","RESOLVED","INVALID","End of file found: proxy: error reading status line from remote server localhost","2010-02-02 03:26:28","P2","normal","ramsu.challa",,"2.2.14",
48659,"Apache httpd-2","All","bugs","NEW","---","Problem with accents in filename and byte serving","2010-02-02 11:49:15","P2","major","marc-andre.l",,"2.2.14",
48680,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","Apache Redirection Issue + for Encoding/Decoding","2010-02-04 07:42:02","P2","critical","mithil.s",,"2.5-HEAD",
48687,"Apache httpd-2","mod_rewrite","bugs","NEW","---","mod_rewrite ignores trailing dot in request URI on Windows platform","2013-05-23 19:50:05","P2","normal","chris",,"2.2.14",
48691,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","mod_rewrite lost a ground","2010-02-07 08:03:41","P2","major","qfox",,"2.2.14",
48695,"Apache httpd-2","mod_deflate","bugs","RESOLVED","INVALID","Error during refresh","2010-02-08 03:47:37","P2","normal","wur06",,"2.0.63",
48705,"Apache httpd-2","Core","bugs","NEW","---","flag to allow newlines in the error log as opposed to a compile time directive","2010-02-08 12:01:48","P2","enhancement","brian",,"2.2.11",
48710,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Configured DocumentRoot ignored by compiled variable","2010-02-11 10:59:55","P2","normal","gerbra",,"2.2.14",
48712,"Apache httpd-2","mod_fcgid","bugs","NEW","---","Add UID and GID to status page","2010-02-09 11:02:29","P2","enhancement","jd",,"2.0.63",
48713,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","Large subversion commits made to an SSL hosted repository error with SSL error ""parse tlsext"" or ""bad decompression""","2010-02-09 14:39:51","P2","major","gabe","http://www.gossamer-threads.com/lists/apache/dev/375633","2.2.14",
48719,"Apache httpd-2","mod_proxy_ajp","bugs","NEW","---","[BUG] mod_proxy_ajp return wrong error message when client cookie is very big","2014-08-04 12:57:26","P2","normal","qu-chunguang",,"2.2.4","ErrorMessage"
48720,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","SSLProxyVerify could be used in per-Directory context.","2010-11-05 15:39:50","P2","normal","Haruyuki.Kawabe",,"2.2.14",
48721,"Apache httpd-2","mod_proxy","bugs","NEW","---","[Patch] Add ProxyAllow to mod_proxy","2012-11-15 16:34:56","P2","normal","deti",,"2.5-HEAD","PatchAvailable"
48730,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","Err#11 during https request/response","2010-02-11 20:33:29","P2","normal","valdemar.pavesi",,"2.0.63",
48731,"Apache httpd-2","mpm_prefork","bugs","NEW","---","Prefork not creating processes after 10 servers are made!","2010-02-11 22:21:33","P2","major","h4x0r1f1c",,"2.5-HEAD",
48732,"Apache httpd-2","All","bugs","NEW","---","[BUG] environment variable SCRIPT_NAME output error","2010-02-20 04:01:07","P2","normal","qu-chunguang",,"2.0.63",
48735,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","FIXED","bybusyness does not balance after failed worker has recovered","2014-01-20 00:24:52","P2","critical","olivier.boel",,"2.2.21","PatchAvailable"
48744,"Apache httpd-2","mpm_worker","bugs","RESOLVED","INVALID","apache have more than ServerLimit processes","2010-02-15 11:32:32","P2","normal","zdravko.spoljar",,"2.2.14",
48752,"Apache httpd-2","All","bugs","RESOLVED","FIXED","log command line options passed to httpd","2012-02-26 17:02:01","P2","enhancement","spotter",,"2.5-HEAD","FixedInTrunk"
48759,"Apache httpd-2","Platform","bugs","RESOLVED","INVALID","When trying a simple module on a 64bit Apache 2 machine, there is a segmentation fault at an early spot","2010-02-17 19:20:28","P2","normal","alinachegalati",,"2.2.14",
48761,"Apache httpd-2","support","bugs","RESOLVED","FIXED","rotatelogs support for hard link to static named file","2012-02-26 17:02:10","P2","enhancement","lyndon",,"2.2.14","FixedInTrunk, PatchAvailable"
48769,"Apache httpd-2","mod_fcgid","bugs","NEW","---","[PATCH] Processes in the busy list should not be killed during graceful restarts","2016-03-04 21:14:17","P2","normal","jd",,"2.0.63","PatchAvailable"
48770,"Apache httpd-2","mod_ssl","bugs","RESOLVED","DUPLICATE","Apache OCSP Not RFC Compliant","2010-03-15 06:45:24","P2","major","optionshedge",,"2.5-HEAD",
48777,"Apache httpd-2","mod_proxy_balancer","bugs","NEW","---","proxy balancer not detecting correctly when host (BalancerMember) is down","2010-02-19 13:47:28","P2","major","jean-sebastien.frerot",,"2.2.9",
48780,"Apache httpd-2","mod_authn_ldap","bugs","NEW","---","Enable mod_authnz_ldap to accept valid client certificates as sufficient authentication","2012-08-13 05:07:21","P2","enhancement","peter.thomas",,"2.2.14",
48787,"Apache httpd-2","mpm_event","bugs","RESOLVED","FIXED","Event MPM segfaults when trying to start or configcheck","2010-02-22 17:21:29","P2","normal","i.galic",,"2.5-HEAD",
48792,"Apache httpd-2","All","bugs","NEW","---","httpd util apachectl returns wrong status information","2010-02-22 12:21:45","P2","enhancement","qu-chunguang",,"2.0.63",
48796,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","doc: mod_rewrite REQUEST_FILENAME contains relative path","2010-02-22 17:49:17","P2","major","techtonik",,"2.0-HEAD",
48805,"Apache httpd-2","All","bugs","NEW","---","Corrupted response for HTTPS + KEEPALIVE=ON","2010-03-04 21:55:37","P2","normal","valdemar.pavesi",,"2.5-HEAD",
48807,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Design policy of ""aaa module"" is incomplete because of hard coded string.","2012-02-26 17:02:41","P2","normal","develop-subscribe",,"2.2.14","FixedInTrunk"
48808,"Apache httpd-2","mod_authz_owner","bugs","NEW","---","mod_authz_owner support for POSIX access control lists","2014-09-29 16:10:20","P2","enhancement","sveniu",,"2.5-HEAD",
48811,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","INVALID","fcgid reports FCGID_MAX_APPLICATION exceeded when creating 2nd process","2010-11-21 16:10:08","P2","major","trawick",,"2.5-HEAD",
48812,"Apache httpd-2","mod_proxy_http","bugs","RESOLVED","FIXED","Adds port of remote server to error log","2010-12-03 19:01:49","P2","enhancement","i.galic",,"2.5-HEAD","FixedInTrunk"
48819,"Apache httpd-2","mod_proxy_http","bugs","NEEDINFO","---","After users login on the web page, the page does not show they are logged in","2011-03-12 21:38:05","P2","normal","ruiyuan_jiang",,"2.2.14",
48824,"Apache httpd-2","mod_ssl","bugs","RESOLVED","DUPLICATE","Segfault when using SSLProxyMachineCertificateFile","2010-03-04 13:08:32","P2","major","s9flschr",,"2.2.12",
48828,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","FilesMatch always matches png files","2010-02-28 21:58:24","P2","normal","krzysztof.kacki",,"2.2.12",
48841,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","mod_proxy: Allow loadfactor of 0.","2012-10-02 22:41:27","P2","enhancement","cameron.stokes",,"2.2-HEAD","PatchAvailable"
48842,"Apache httpd-2","mod_log_config","bugs","NEEDINFO","---","mod_log_config logs the full size of the file instead of how many bytes were transferred.","2010-03-10 21:38:23","P2","normal","gerbilsoft",,"2.2.14",
48850,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","clarification on OpenSSL 0.9.8l - Renegotiating vulnerability","2010-03-04 18:05:29","P2","normal","rajat.ray",,"2.2.14",
48859,"Apache httpd-2","Build","bugs","RESOLVED","DUPLICATE","clarification on OpenSSL 0.9.8l - Renegotiating vulnerability","2010-03-04 18:05:28","P2","minor","rajat.ray",,"2.2.14",
48864,"Apache httpd-2","mod_mbox","bugs","RESOLVED","FIXED","mod_mbox: ""From"" name is not printed in UTF-8","2012-04-14 10:19:15","P2","normal","omengue",,"2.5-HEAD",
48865,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","proxy balancer maxattempts not 1 as default","2010-11-04 18:48:22","P2","normal","osmo.laitinen",,"2.2.14",
48866,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","Clarification regarding CVE-2009-3555","2010-03-05 15:08:09","P2","normal","sailesh_kyanam",,"2.2.14",
48868,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","2.2.15 mod_ssl broken","2010-03-09 20:32:24","P1","regression","briancort",,"2.2.15",
48875,"Apache httpd-2","mod_ftp","bugs","RESOLVED","INVALID","VirtualHostByUser problem","2010-10-07 15:48:45","P2","normal","bugzilla33",,"2.2.15",
48880,"Apache httpd-2","mod_ssl","bugs","REOPENED","---","error on make","2011-11-20 07:49:56","P2","normal","jamesd",,"2.2.15",
48888,"Apache httpd-2","Core","bugs","NEW","---","DOCTYPE definitions nearly 11 years out-of-date","2010-03-10 14:46:32","P2","normal","frettled",,"2.2.15",
48893,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","apache doesn't start with proxypass using ping parameter","2010-03-11 19:58:13","P2","critical","wsartori",,"2.2.15",
48909,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","This concerns the operation of apache 2.2.14","2010-03-14 21:54:44","P2","normal","rofeco","http://www.roscoe-of-enfield.co.uk","2.2.14",
48919,"Apache httpd-2","mod_autoindex","bugs","RESOLVED","WONTFIX","Ability to stop inheriting AddDescription","2010-03-16 00:35:29","P2","enhancement","lion",,"2.5-HEAD",
48920,"Apache httpd-2","mod_autoindex","bugs","NEW","---","Breadcrumbs on mod_autoindex path","2010-03-15 23:26:08","P2","enhancement","lion",,"2.5-HEAD",
48921,"Apache httpd-2","mod_cache","bugs","NEEDINFO","---","mod_mem_cache crash, version 2.2.15.0","2012-08-12 13:26:05","P2","normal","biuro",,"2.2.15",
48929,"Apache httpd-2","All","bugs","RESOLVED","INVALID","httpd processes has 100% cpu utilization","2010-03-17 15:42:07","P1","blocker","matty.rnld",,"2.0.59",
48930,"Apache httpd-2","support","bugs","RESOLVED","FIXED","[patch] ab: support -B option to specify bind address","2012-02-26 17:02:52","P2","enhancement","scode",,"2.2.9","FixedInTrunk, PatchAvailable"
48931,"Apache httpd-2","Core","bugs","RESOLVED","DUPLICATE","Apache/Windows: Can't Install To ""C:\Program Files (x86)""","2010-03-17 20:14:32","P2","normal","brille1",,"2.5-HEAD",
48937,"Apache httpd-2","mod_ldap","bugs","NEW","---","Feature proposal - support sasl_bind","2010-04-07 19:31:54","P2","enhancement","peter.thomas",,"2.5-HEAD",
48938,"Apache httpd-2","mod_proxy","bugs","RESOLVED","INVALID","[error] (111)Connection refused: proxy","2012-03-05 07:17:49","P2","normal","craig_bogovich",,"2.0.63",
48939,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","FIXED","Add ability to force workers into PROXY_WORKER_IN_ERROR when configured statuses are found","2010-11-24 23:32:49","P2","enhancement","DRuggeri",,"2.2.15","FixedInTrunk, NeedsReleaseNote, PatchAvailable"
48942,"Apache httpd-2","mod_cgi","bugs","CLOSED","INVALID","Incorrect CONTENT_TYPE Boundary String","2010-03-19 15:21:46","P2","normal","dkk.ext",,"2.2.14",
48944,"Apache httpd-2","support","bugs","RESOLVED","FIXED","[PATCH] Additional stats for htcacheclean","2010-03-27 16:49:58","P5","enhancement","mark",,"2.2.15",
48947,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","Spurious warning: [warn] worker [URL] used by another worker","2010-08-05 06:58:09","P2","normal","minfrin",,"2.2.3",
48948,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","ap_construct_url API function does not handle malformed HOST request header","2011-09-25 18:00:01","P2","normal","kidder.scott",,"2.2.3",
48949,"Apache httpd-2","mod_fcgid","bugs","NEEDINFO","---","fcgid processes never get killed after graceful restart","2014-02-17 13:52:22","P2","critical","zlygis",,"2.2.16","PatchAvailable"
48957,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Core dumps when file changed [apr/linux mmap]","2010-03-22 13:23:07","P2","major","hustdcy",,"2.5-HEAD",
48958,"Apache httpd-2","mod_ldap","bugs","NEW","---","mod_ldap, ldap credential cache & graceful restart issue","2011-04-25 16:04:33","P2","normal","manuel.vacelet",,"2.2.3",
48964,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","FcgidPassHeader Expected Behavior","2010-04-23 14:43:25","P2","normal","dude",,"2.5-HEAD",
48977,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Apache HTTP 2.2.11 issue in HP UX 11.31 Itanium","2011-09-17 19:32:04","P2","critical","bzr1zs",,"2.2.11",
48981,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","FcgidMaxProcesses is not honoured","2010-04-29 16:44:38","P2","normal","erno.kovacs",,"2.2.15",
48982,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","DUPLICATE","FcgidPassHeader + PHP HTTP Authentication","2010-03-24 22:52:04","P2","normal","erno.kovacs",,"2.2.15",
48987,"Apache httpd-2","Runtime Config","bugs","NEW","---","typo in polish translation of HTTP_UNAUTHORIZED.html.var file","2010-03-25 14:57:03","P2","trivial","apache.bug",,"2.2.14",
48994,"Apache httpd-2","All","bugs","RESOLVED","INVALID","PHP Error","2010-03-26 10:41:27","P2","major","minhhiep.duong",,"2.2.15",
49001,"Apache httpd-2","mod_alias","bugs","RESOLVED","INVALID","double result path by alias definition","2010-03-27 11:47:14","P2","normal","meinolf.amekudzi",,"2.2.15",
49009,"Apache httpd-2","Runtime Config","bugs","RESOLVED","INVALID","compatibility issues","2010-03-27 14:21:42","P2","blocker","d58m",,"2.2.15",
49013,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","building httpd-2.3.5-alpha on mac os x snow leopard: Undefined symbols","2010-03-28 20:48:32","P2","normal","dev66",,"2.5-HEAD",
49019,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","apache-2.2.15 on mac os x snow leopard: could not lookup DNS configuration info service: (ipc/send) invalid destination port","2010-03-29 21:25:31","P2","normal","dev66",,"2.2.15",
49032,"Apache httpd-2","Runtime Config","bugs","RESOLVED","INVALID","Environment variable expansion in configuration file fails in Windows","2012-08-19 23:54:23","P2","normal","mitsu",,"2.2.15",
49033,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","infinite loop","2012-05-24 14:20:29","P2","major","piotr.kloc",,"2.2.15",
49034,"Apache httpd-2","Build","bugs","RESOLVED","LATER","Compilation error of httpd 2.0 with openssl 1.0.0 (STACK)","2014-01-19 18:59:09","P2","normal","uhrreynolds",,"2.0.65","PatchAvailable"
49037,"Apache httpd-2","mod_ssl","bugs","NEW","---","SSLVerifyClient require_no_ca","2010-04-14 11:47:36","P2","enhancement","argami",,"2.2.15",
49040,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","Change ErrorDocument Or Add ErrorDocumentHandler","2011-10-23 18:42:14","P2","enhancement","kkobashi",,"2.5-HEAD",
49043,"Apache httpd-2","mod_include","bugs","NEW","---","Using ssi include directive overwrites QUERY_STRING variable","2010-12-02 10:25:34","P2","major","dennisml",,"2.2.15",
49044,"Apache httpd-2","Other Modules","bugs","CLOSED","FIXED","mod_lua causes segfault on some requests.","2010-05-06 08:41:33","P2","normal","sean",,"2.5-HEAD","FixedInTrunk"
49049,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","INVALID","Header directive does not work when mod_fcgid is handling a URL","2010-04-05 23:52:53","P2","normal","jack",,"2.2.3",
49057,"Apache httpd-2","mod_setenvif","bugs","RESOLVED","FIXED","setenvif should have access to SSL environment variables","2012-05-18 22:50:45","P2","enhancement","apache-bugs",,"2.2.9","FixedInTrunk"
49058,"Apache httpd-2","mpm_prefork","bugs","NEW","---","Prefork MPM tries to accept on closed listener sockets during graceful restarts","2012-02-15 04:20:33","P2","normal","jd",,"2.2.15",
49067,"Apache httpd-2","mod_ftp","bugs","NEW","---","FTPOptions ShowUnAuthorizedFiles does not work","2015-12-16 22:43:35","P2","normal","jcook",,"2.2.13",
49068,"Apache httpd-2","mod_proxy_http","bugs","NEW","---","UTF-8 URL Encode error","2010-04-08 14:20:12","P2","normal","benewu",,"2.2.14",
49076,"Apache httpd-2","Core","bugs","RESOLVED","DUPLICATE","Skip document root check during start up (-T option)","2010-07-20 09:16:11","P2","enhancement","xyntrix",,"2.2-HEAD","FixedInTrunk, PatchAvailable"
49087,"Apache httpd-2","Win32 MSI Installer","bugs","NEW","---","MSI installation reports ""interrupted installation""","2010-04-11 20:45:04","P2","major","sebb",,"2.2.15",
49088,"Apache httpd-2","Other Modules","bugs","RESOLVED","INVALID","use django1.1.1 + mod_python3.3.1 + apache 2.2","2010-04-12 01:51:07","P2","critical","tzzhwj",,"2.2.0",
49113,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","PDF's not reverse proxied / disk cached properly, and not accessible","2012-05-29 20:01:20","P2","regression","robert.blandward",,"2.2.15",
49114,"Apache httpd-2","mod_dav","bugs","NEW","---","NTFS junction directories missing from directory listing","2010-04-21 05:04:18","P2","major","ng",,"2.2.13",
49123,"Apache httpd-2","mod_proxy_ajp","bugs","NEW","---","mod_proxy_ajp does not send the client's SSL chain certificates","2015-05-28 22:56:46","P2","normal","apache-bugzilla",,"2.5-HEAD","PatchAvailable"
49131,"Apache httpd-2","Core","bugs","NEW","---","Very long URLs cause 404 or 403 errors with SetAction, RewriteRule, RedirectMatch...","2013-09-17 20:18:12","P2","normal","apache",,"2.2.11",
49133,"Apache httpd-2","All","bugs","NEW","---","Windows service recovery options do not work for Apache service","2010-04-16 05:26:06","P2","major","jiri.banszel",,"2.2.11",
49152,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Broken link comp.infosystems.www.authoring.cgi","2010-11-05 10:55:56","P2","minor","ne01026",,"2.5-HEAD",
49157,"Apache httpd-2","mod_proxy_balancer","bugs","NEW","---","Issues with xml interface for balancer manager","2010-05-31 11:38:10","P2","normal","markus.lind",,"2.2.15",
49166,"Apache httpd-2","mod_log_config","bugs","RESOLVED","DUPLICATE","Logging of cookie values fails when one cookie has a name which is an initial substring of another","2010-04-21 16:51:11","P2","normal","gerv",,"2.2.12",
49167,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","HTTP_IN filter confusing error with timeout on chunk-length","2010-04-26 22:00:12","P2","normal","covener",,"2.5-HEAD","FixedInTrunk"
49187,"Apache httpd-2","Core","bugs","NEW","---","Crash mod_mem_cache and mod_svn","2010-04-26 13:51:45","P2","normal","zulcss",,"2.2.14",
49199,"Apache httpd-2","mod_ldap","bugs","NEW","---","Implement LDAP scope-aware caching in mod_ldap","2010-04-27 13:16:21","P2","enhancement","peter.thomas",,"2.5-HEAD","RFC"
49200,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","mod_cache stores responses to requests containing Cache-Control: no-store","2011-02-11 18:07:45","P2","major","asmorgrav",,"2.2.14","FixedInTrunk"
49203,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","INVALID","spawning new process if needed","2010-05-24 15:37:56","P2","normal","erno.kovacs",,"2.2.15",
49204,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","mysql_close crashes worker","2010-07-05 22:38:24","P2","normal","ian.hobson",,"2.2.11",
49210,"Apache httpd-2","mpm_prefork","bugs","RESOLVED","INVALID","Apache 2.2.14 segfault on freebsd8","2011-02-02 08:53:30","P2","critical","averyanov",,"2.2.14",
49214,"Apache httpd-2","mod_fcgid","bugs","RESOLVED","FIXED","Possible buffer overflow in proc_spawn_process","2010-04-29 11:16:15","P2","minor","mf",,"2.5-HEAD","PatchAvailable"
49215,"Apache httpd-2","support","bugs","RESOLVED","DUPLICATE","ab crash for large -n values","2010-04-28 15:37:26","P2","minor","ktdreyer",,"2.2.15",
49220,"Apache httpd-2","mod_fcgid","bugs","NEW","---","feature request for being able to disable FcgidWrapper support in .htaccess","2014-12-26 21:50:36","P2","normal","erno.kovacs",,"2.2.15",
49239,"Apache httpd-2","mod_ssl","bugs","NEW","---","Apache mod_ssl gives coredump with openssl 0.9.8","2010-05-01 02:18:36","P1","blocker","matty.rnld",,"2.2.8",
49246,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","httpd/mod_cache segfaults on pathless request","2014-02-17 13:49:06","P2","major","mark",,"2.2.15",
49251,"Apache httpd-2","mod_log_config","bugs","RESOLVED","FIXED","Add %M microsecond time format (complements strftime(), not the same as %D)","2012-02-26 17:03:34","P2","enhancement","ggm",,"2.2.15","FixedInTrunk"
49270,"Apache httpd-2","All","bugs","RESOLVED","INVALID","CGI Scripts block on large POST data when writing to stdout","2010-05-11 08:40:10","P2","major","c343888",,"2.2.14",
49272,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","Internal proxies do not work in mod_remoteip","2011-10-18 20:11:53","P2","major","jim",,"2.5-HEAD",
49276,"Apache httpd-2","mod_cgi","bugs","RESOLVED","FIXED","mod_cgi allocates unnecessary amounts of memory","2012-02-26 17:04:20","P2","minor","ak",,"2.2.15","FixedInTrunk"
49277,"Apache httpd-2","mod_ssl","bugs","NEW","---","Expose a variable to identify SSL Session renegotiated","2014-03-26 22:05:05","P3","normal","klaubert",,"2.5-HEAD",
49282,"Apache httpd-2","mod_mime","bugs","RESOLVED","WONTFIX","Text files are sent with wrong mime type","2011-03-25 17:24:43","P2","normal","hackwrench",,"2.2.15",
49283,"Apache httpd-2","mod_include","bugs","NEW","---","Language of dates on SSI","2010-05-12 17:09:29","P2","normal","runar.orested",,"2.5-HEAD",
49285,"Apache httpd-2","mod_actions","bugs","NEW","---","Relative (local to current directory) URLs do not work with action","2010-05-13 09:06:26","P2","enhancement","apache",,"2.2.14",
49293,"Apache httpd-2","mod_authz_ldap","bugs","RESOLVED","INVALID","Require ldap-filter does not work as expected","2010-12-04 09:36:27","P2","normal","robin.cordier",,"2.2.9",
49298,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","mod_rewrite is quite useful but documentation hides it","2011-02-01 14:25:27","P2","trivial","jerry",,"2.5-HEAD",
49304,"Apache httpd-2","mod_ssl","bugs","RESOLVED","INVALID","apache2 crashes on svn query with kerberos + ssl","2010-05-17 13:21:12","P2","normal","zulcss",,"2.2.14",
49308,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","many mod_headers response header treatments do not work for file and cgi content","2010-05-29 08:06:41","P2","normal","apache",,"2.2.15",
49313,"Apache httpd-2","Documentation","docs","RESOLVED","WONTFIX","AddOutputFilterByType deprecated but given used in first example in docs","2011-11-11 17:37:13","P2","normal","jon",,"2.5-HEAD","FixedInTrunk"
49328,"Apache httpd-2","mod_filter","bugs","RESOLVED","FIXED","mod_filter mishandles contexts in subrequests, corrupt output with mod_deflate and mod_include","2010-10-25 06:46:00","P2","normal","alex",,"2.2.14",
49347,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Env vars Server_Name/Http_Host not correct","2010-05-26 21:28:37","P2","normal","gls",,"2.2.15",
49348,"Apache httpd-2","mod_log_config","bugs","NEW","---","[mod_log_config] Output log file name format capability. (Useful for chroot environments.)","2010-05-27 00:31:07","P2","enhancement","george.grzyb",,"2.2.15",
49352,"Apache httpd-2","mod_proxy_ajp","bugs","RESOLVED","INVALID","Apache sends multiple AJP forward requests without waiting for the response","2011-02-07 04:40:25","P2","critical","marcus.klein",,"2.2.16",
49357,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Typo in mod_ssl docs","2010-06-06 15:34:08","P2","normal","selsky",,"2.5-HEAD",
49358,"Apache httpd-2","mod_deflate","bugs","RESOLVED","DUPLICATE","ETag handling in mod_deflate","2010-05-29 08:25:04","P2","normal","apache",,"2.2.11",
49363,"Apache httpd-2","Build","bugs","RESOLVED","WORKSFORME","Apache Chunked Encoding Overflow Test","2011-08-06 23:27:04","P1","critical","Priya.Padige","http://genet-ssodev1.jfwtc.ge.com:80/index.html","2.2.11",
49369,"Apache httpd-2","mod_deflate","bugs","RESOLVED","FIXED","mod_deflate output filters pass empty brigades down the filter chain","2012-02-26 17:04:41","P2","trivial","mdsteele",,"2.5-HEAD","FixedInTrunk, PatchAvailable"
49382,"Apache httpd-2","support","bugs","RESOLVED","FIXED","ab says ""SSL read failed""","2014-12-02 12:53:21","P2","normal","peak",,"2.2.15","FixedInTrunk"
49383,"Apache httpd-2","support","bugs","RESOLVED","FIXED","ab -v2 SSL memory leak","2012-02-26 17:04:49","P2","minor","peak",,"2.5-HEAD","FixedInTrunk"
49385,"Apache httpd-2","mod_cache_disk / mod_disk_cache","bugs","NEW","---","mod_disk_cache server side included files are intermittently corrupted","2011-04-13 15:04:47","P2","major","gmillikan",,"2.2.3",
49387,"Apache httpd-2","Runtime Config","bugs","NEEDINFO","---","Unable to modify default charset setting to UTF-8 or Shift_JIS","2011-08-07 19:08:14","P2","critical","nayyar.hitesh",,"2.2.3",
